"B73_S1","B73_S2","B73_S3","B73_S4","Mo17_S1","Mo17_S2","Mo17_S3","Mo17_S4","H_S1","H_S2","H_S3","H_S4","acs_S1","acs_S2","acs_S3","acs_S4","Accession","Protein","B73_S34","Mo17_S34","H_S34","acs_S34","S1_HMP","S2_HMP","S34_HMP","S1_acs_B73","S2_acs_B73","S34_acs_B73","S1_B73_Mo17","S2_B73_Mo17","S34_B73_Mo17","cor_HMP_acs","cor_HMP_B73Mo17"
8123.685088,24249.50739,45007.24666,23565.74236,24357.09828,45110.20363,64359.95606,78883.91836,11052.85522,46762.79964,49047.65248,79660.86301,10961.28896,20907.09817,30078.30984,52002.3437,"Zm00001d018496_T001","Pumilio homolog 4",68572.98902,143243.87442,128708.51549,82080.65354,-0.555167326898644,0.431263417367408,0.281290055309968,0.432211237455039,-0.213962605420892,0.259401808932001,-1.58413605150489,-0.895498358115886,-1.06276113175579,-0.854006040802169,0.995536716278042
17802.10618,29149.13549,35228.53222,27183.4653,18798.4368,31170.98421,26979.02094,30288.33217,14996.35479,44238.86265,38270.29446,53382.60934,10756.97788,44803.95608,36011.4508,41044.31568,"Zm00001d029233_T001","protein_coding",62411.99752,57267.35311,91652.9038,77055.76648,-0.287253188458599,0.552675003864529,0.615078242477183,-0.726775120830794,0.620173027992836,0.304079538641704,-0.0785647607790222,-0.0967506117721703,0.124110462624007,0.918803910771528,0.511621202142608
1,3422.597922,1,1,1,1,1,4685.986678,1,1,1,8.098579463,1,1.182304928,1,1,"Zm00001d003329_T002","RNA binding (RRM/RBD/RNP motifs) family protein",2,4686.986678,9.098579463,2,0,-10.7412975617521,-8.00941914609365,0,-11.4992739342002,0,0,11.7408761028619,-11.194444978858,0.502475961938276,-0.502257238372974
8342.110696,9614.778195,12928.03264,11390.63775,17608.4044,19137.94334,20293.78889,18302.31479,4800.328157,19826.85537,15818.87758,21910.44109,5843.135345,8796.015585,15803.21028,17856.61925,"Zm00001d020762_T001","Chaperone DnaJ-domain superfamily protein",24318.67039,38596.10368,37729.31867,33659.82953,-1.43455823623182,0.463757359557703,0.262287207430164,-0.513669749330824,-0.128403415766569,0.468963517790577,-1.0777798227268,-0.993110317584709,-0.666390860784444,0.618991969160529,0.504454625634687
275147.3396,352735.0133,381223.0237,311318.6852,509818.5351,864450.66,809589.674,1022723.657,230712.1062,874747.6171,681780.5962,796388.7494,126555.8878,558044.9024,432458.9754,471196.8186,"Zm00001d006320_T001","Signal peptidase complex subunit 3B",692541.7089,1832313.331,1478169.3456,903655.794,-0.766536227389543,0.523389476496373,0.227611000009404,-1.12042975134216,0.661796423269352,0.383872387844612,-0.889779446008744,-1.29319883378414,-1.40369336325184,0.997393610786375,-0.883547177275746
84894.47007,136396.3459,151492.6812,86961.48348,254451.3993,356465.1509,225587.8933,219257.158,112228.0196,422596.1372,259651.4558,239685.6452,40631.16095,197046.7626,156388.1114,170021.4974,"Zm00001d011941_T007","aminopeptidases",238454.16468,444845.0513,499337.101,326409.6088,-0.596323538433749,0.778097300616528,0.547496632164128,-1.06308399417608,0.530733052127746,0.452971547694348,-1.58364763869952,-1.38595604674155,-0.899590923066723,0.986935117187835,0.501481310343107
55362.10696,92607.28098,141896.4462,121046.6235,51067.20425,80697.59533,92235.26928,95930.1237,44588.57666,142557.5657,143246.0625,184431.5881,37263.53637,115732.0668,172508.7786,266350.1433,"Zm00001d046754_T001","protein_coding",262943.0697,188165.39298,327677.6506,438858.9219,-0.255149479283472,0.71823235841869,0.538802925675762,-0.571134254944523,0.321591127983693,0.739006764583539,0.116501771091033,0.198599941728508,0.482749157958146,0.788250462810939,0.467317605309322
102443.6048,155581.1011,211319.1663,133850.7512,96538.77179,342003.4265,273407.0935,484102.9983,80126.36703,227439.0823,305626.7334,502148.146,93454.1742,206640.6767,275108.6861,339858.8688,"Zm00001d050737_T019","Phosphoinositide phosphatase SAC6",345169.9175,757510.0918,807774.8794,614967.5549,-0.312291689488858,-0.129461442566005,0.551010995404315,-0.132498915131406,0.409457450564709,0.833203562062371,0.0856495473057294,-1.13634395690761,-1.13395837358729,0.941324913005981,-0.626420004176635
553749.7825,771391.1335,935600.9449,667448.0092,660782.7981,1422252.408,1193596.785,1789859.471,530496.8354,1286701.82,1320627.389,2058175.026,517397.3194,971935.3247,946643.9099,1179161.583,"Zm00001d037453_T002","Reticulon  ",1603048.9541,2983456.256,3378802.415,2125805.4929,-0.19498514159874,0.230348649974386,0.559116708716103,-0.0979616474727722,0.333397752572893,0.407191115737443,-0.254941903119971,-0.882643055051842,-0.89616614062201,0.933777777475035,-0.872945359017161
40002.18243,67416.57779,97200.99218,79318.47856,75943.53693,147727.411,122247.6032,141885.9364,48426.55674,108422.2844,116224.525,146673.9366,31945.68659,74296.02174,113609.9403,118404.9737,"Zm00001d031201_T001","Leucine-rich repeat transmembrane protein kinase family protein",176519.47074,264133.5396,262898.4616,232014.914,-0.25957922545689,0.0113587778086876,0.254862638796709,-0.3244575654079,0.140181567293963,0.394390218489668,-0.924848479003067,-1.1317622447524,-0.581440179346555,0.992545150960687,0.671099153068457
16429.41258,22472.24728,32347.32761,27311.99579,26577.09935,42241.05454,42823.53598,62966.08748,18546.53694,39977.09658,44302.32926,60200.13172,12861.69895,28739.5465,32318.19352,40740.31839,"Zm00001d045046_T001"," Pi starvation-induced transcription factor1",59659.3234,105789.62346,104502.46098,73058.51191,-0.213405297308273,0.30511140846836,0.337150809018585,-0.353199672600749,0.354892891966677,0.292304752436603,-0.693902757244394,-0.910501446972295,-0.826378604214549,0.986911003644634,-0.905869298847222
33261.54889,57991.68632,145118.5457,126632.5783,75760.37056,151604.6243,271152.6988,386549.2992,38701.25002,132407.8707,247100.2015,342422.5663,39958.14265,67731.09954,135279.7543,162059.1838,"Zm00001d029595_T005","zinc-binding protein",271751.124,657701.998,589522.7678,297338.9381,-0.494166155699422,0.3373755602577,0.343165429163789,0.264634172628525,0.223972326011166,0.129822401681464,-1.18758803520451,-1.3863957641765,-1.27514805052019,-0.745186949144989,-0.836128568118776
26979.2345,61865.89318,72472.12911,65809.45817,52861.35525,126279.106,103831.0057,160599.5646,19148.55258,107218.6726,85272.02813,153696.3667,16798.70713,58303.49633,80802.85151,92242.58058,"Zm00001d040846_T001","DNAJ heat shock N-terminal domain-containing protein",138281.58728,264430.5703,238968.39483,173045.43209,-1.05988703292499,0.188711235668117,0.247070797915737,-0.68349921040621,-0.085561866047235,0.323541789999712,-0.970363998703468,-1.02939977979147,-0.935279904696158,0.898628705390134,-0.077613011014395
12638.266,15839.29576,20655.79917,16477.35427,9664.692938,29543.47941,29131.51873,49942.69035,8075.318288,30540.64191,29752.19753,54349.62607,6665.890096,22872.68922,28038.30292,38767.53897,"Zm00001d017753_T003","Carboxylic ester hydrolase  ",37133.15344,79074.20908,84101.8236,66805.84189,-0.4656440957364,0.42858555240624,0.533507512137575,-0.922929099626702,0.530117805940197,0.847266428175268,0.387002734258748,-0.899331553585424,-1.09049938296238,0.989656827268799,-0.998287655709035
36025.15382,88239.29626,116674.1467,83923.82008,64266.94971,164191.4469,139822.7663,178438.2792,33510.62424,134379.0632,136405.1545,203747.1401,23341.6657,92755.07238,104741.1826,138940.4044,"Zm00001d022322_T001","SWI/SNF complex component SNF12 homolog",200597.96678,318261.0455,340152.2946,243681.587,-0.581517553636722,0.0904207532429777,0.390838247852208,-0.626097072593211,0.0720048937748139,0.280690259497922,-0.835072409215005,-0.89588578578104,-0.66590360169998,0.994434241190312,0.622328669242507
39444.31442,64028.48583,58096.2391,45898.91262,57773.13823,101137.2482,96085.52538,119510.7407,36025.6024,74641.06777,72885.73784,91446.0519,35176.0581,58707.88018,60265.62819,71126.92014,"Zm00001d035872_T001","Nucleic acid-binding OB-fold-like protein",103995.15172,215596.26608,164331.78974,131392.54833,-0.43219277771871,-0.145872880515258,0.0403829273524877,-0.165223541810267,-0.125159728069922,0.337367187237775,-0.550581501466932,-0.659528632363338,-1.05181592108578,0.857900746248637,-0.935942872115549
31924.11721,45836.87379,38521.33984,47232.56967,24910.11811,46482.07372,57706.62152,72642.96035,16280.30883,49783.2802,62853.13068,69638.95731,11513.83138,48290.46192,48453.97094,56352.74082,"Zm00001d017510_T001","Cortical cell-delineating protein  ",85753.90951,130349.58187,132492.08799,104806.71176,-0.803632162734237,0.109034515527958,0.294183828399502,-1.47127873671716,0.0752296122111491,0.289456758989474,0.357914863920908,-0.0201657822125192,-0.604111604879654,0.999504483259893,-0.943850239064986
20016.16819,38733.52376,48858.09973,36240.64202,43935.56197,75000.59675,75499.39075,96315.02562,16856.34041,60628.11022,64884.68564,87005.17279,26905.39658,75890.52739,75340.88937,100854.6194,"Zm00001d037774_T001","Auxin-responsive protein IAA27",85098.74175,171814.41637,151889.85843,176195.50877,-0.923692036066064,0.0923936282534756,0.241744763895264,0.426729754765684,0.970337064864135,1.04996744454566,-1.13422333003653,-0.953319318919802,-1.01364138741372,0.999700139660424,0.869629234661293
13530.92914,19625.51312,25631.36114,21890.29669,16611.37837,41044.76252,33619.4163,45518.57666,9715.170755,28826.25392,33004.64531,52156.23346,10361.69793,23739.6006,30233.01792,29134.50182,"Zm00001d047745_T001","Protein YIP1  ",47521.65783,79137.99296,85160.87877,59367.51974,-0.633478606911885,-0.0736065005315447,0.427305735155546,-0.385000478439808,0.274565288416365,0.321088674805443,-0.295910879936036,-1.06446776537984,-0.735785310640885,0.866420983741057,-0.570093416304065
44464.49209,51906.80483,89238.36828,50111.60135,51529.44012,119668.8442,114144.8771,153855.7646,35449.90912,97302.6243,102749.1249,182074.6733,39241.36517,63098.49415,94480.28808,114764.2429,"Zm00001d007058_T002","Protein Mo25  ",139349.96963,268000.6417,284823.7982,209244.53098,-0.43716128680715,0.181705808778893,0.483798621134216,-0.18027847366613,0.281681891526383,0.5864772275577,-0.212743211247737,-1.20505200612938,-0.943523767052125,0.997509268085863,-0.825262614733198
73189.81528,122672.0703,164450.581,84635.23729,92938.85469,270951.0881,169750.3831,235358.7157,42347.70529,218556.7013,173747.3606,244724.8472,46911.73202,131608.6119,144910.2689,199908.4908,"Zm00001d033654_T024"," opaque endosperm10",249085.81829,405109.0988,418472.2078,344818.7597,-0.971945369652256,0.151192511549305,0.3554112614131,-0.641694137107205,0.101447079065706,0.469195381674035,-0.344638961826754,-1.14322562395005,-0.701667604472574,0.975884774174942,-0.75460594876399
11488.30439,30808.43621,33532.17135,28684.50176,25013.07618,54391.40212,54418.07783,59096.40092,10832.24643,51615.61697,43460.62429,56591.08121,7663.029008,31608.65466,31622.43069,56507.47346,"Zm00001d047739_T002","Phosphoinositide phosphatase SAC8",62216.67311,113514.47875,100051.7055,88129.90415,-0.752618565990001,0.276956944787493,0.187375799345166,-0.584179207838708,0.0369941767950935,0.502330383824886,-1.12251661530137,-0.820053161364453,-0.867503167399227,0.792371325407327,0.998626191692969
33199.39595,47278.59559,63136.42925,55454.63126,48393.68548,69074.40432,72937.58418,86258.16174,27962.13399,66820.89332,87304.67607,100425.6442,15463.05854,50306.39304,51896.00576,70993.42238,"Zm00001d050923_T005","Ribosomal RNA processing Brix domain protein",118591.06051,159195.74592,187730.32027,122889.42814,-0.544972358826878,0.199862767131914,0.434683598547514,-1.10233128491578,0.089554571420947,0.0513655472575364,-0.543661821054738,-0.546964034741727,-0.424806521770807,0.94174421616462,0.719231658743699
23441.90116,43861.35915,68341.38409,48054.89827,60109.92162,137184.9102,122172.2301,162747.95,24137.68787,92863.23898,114301.6148,149652.7982,15529.13213,57862.12673,71406.19172,96490.6544,"Zm00001d003071_T001","protein_coding",116396.28236,284920.1801,263954.413,167896.84612,-0.791383814600595,0.0368210578409787,0.395548448002964,-0.594112373721213,0.399668832596491,0.528530150025922,-1.35851356045111,-1.64509937626121,-1.29151282732581,0.968243165584049,0.0757233385054584
35350.72612,62515.50286,72435.99051,68931.35452,76419.46415,156971.6665,146410.1422,192827.6398,47947.03,99382.72708,111494.2139,153803.0682,37995.58105,68318.03112,70997.76543,102502.203,"Zm00001d053613_T001","RNA-binding (RRM/RBD/RNP motifs) family protein",141367.34503,339237.782,265297.2821,173499.96843,-0.221022106959644,-0.143069570728728,0.142757856591886,0.104091791500396,0.128052398262787,0.295486495165495,-1.11220029266361,-1.32821827021107,-1.26284795129827,0.997165665052993,-0.412062810028126
73729.25954,167593.8284,214991.6885,178466.929,126162.63,320267.5414,290126.9234,450008.7798,66661.4803,269139.733,331265.053,480436.5644,65213.31396,173383.0789,221168.4106,280711.2443,"Zm00001d004997_T001","Ubiquinol-cytochrome c reductase complex 8.0 kDa protein  ",393458.6175,740135.7032,811701.6174,501879.6549,-0.584294677295164,0.141884140000501,0.518116957855042,-0.177070732749946,0.0489940843126722,0.351129557126831,-0.774975466906718,-0.934308567561973,-0.911577905337455,0.977073430397908,-0.842837242472254
9770.960061,16318.50843,16361.36615,15592.76719,13036.10171,30389.51792,21034.03551,15504.56595,4444.149923,24511.487,18909.22431,27139.75109,5213.354786,13444.66135,15815.82741,22171.55733,"Zm00001d011730_T001","Alcohol dehydrogenase transcription factor Myb/SANT-like family protein",31954.13334,36538.60146,46048.9754,37987.38474,-1.35950120467209,0.0697875233060076,0.427218090559851,-0.9062882799874,-0.279475779416185,0.249517833243498,-0.415940284864047,-0.897064593192362,-0.193418855745569,0.960308644148164,0.157231671462923
81183.36101,136357.8621,140964.1676,93775.35846,135966.5107,210784.4315,165790.3945,176028.5287,60922.62951,191064.3173,160446.1486,193337.0286,60821.74301,173790.4387,156416.3383,144685.0674,"Zm00001d033214_T001","CSL zinc finger domain-containing protein",234739.52606,341818.9232,353783.1772,301101.4057,-0.833640983347481,0.138531224684468,0.295398577718375,-0.416596907928949,0.349950827316473,0.359188656230448,-0.743995377205842,-0.628370428381873,-0.542171480154627,0.986208168538588,0.961147970951485
18831.46671,47061.35354,58870.77202,53719.10376,28650.87236,66533.35046,92619.09096,136498.2064,21785.66573,56032.60874,84663.2619,170846.2539,16752.0445,38167.29523,76060.79165,112103.0941,"Zm00001d032117_T001","Cell division control protein 48 homolog D",112589.87578,229117.29736,255509.5158,188163.88575,-0.124011806580056,-0.0195570076727823,0.580616488422731,-0.16880819050655,-0.302205862863726,0.740912654178677,-0.605433696484015,-0.499534871443595,-1.02500927561914,0.981612171950142,-0.945166484809601
31508.19638,77933.42175,135613.4611,106870.7558,68965.33296,227344.2856,216680.1238,334572.2164,23960.55799,228418.0143,229522.7746,363606.9231,21007.06264,118219.8026,128836.5346,207013.9205,"Zm00001d007154_T001","60S ribosomal protein L22-2  ",242484.2169,551252.3402,593129.6977,335850.4551,-1.06808204950473,0.581554192258772,0.579687355425147,-0.584852724676293,0.601157650824013,0.469928137350399,-1.13014416694988,-1.54456467584591,-1.18482202876222,0.989795803569933,-0.616059229052345
15894.19356,20286.00302,52680.6538,50977.65766,27694.77131,66339.49724,89953.06933,84782.88561,13766.17151,35958.92979,63810.5688,124371.3067,10587.02746,31706.9775,66113.9827,94673.83366,"Zm00001d010220_T001","40S ribosomal protein S12  ",103658.31146,174735.95494,188181.8755,160787.81636,-0.662835554234698,-0.268441694811874,0.434998184579122,-0.586202240902302,0.644315720777902,0.633322292676729,-0.801113806639049,-1.70938344172917,-0.753340699942866,0.704867280866456,0.30848323332348
103587.9476,201458.4385,328955.8043,278469.6587,128657.2183,335949.593,316844.5175,411839.082,91833.39253,313911.194,339585.8292,478278.9006,49838.42435,186984.1426,252590.5347,360806.1851,"Zm00001d009645_T001","Whole genome shotgun sequence of line PN40024 scaffold_8.assembly12x (Fragment)",607425.463,728683.5995,817864.7298,613396.7198,-0.33855781968922,0.2243385935858,0.291896379004844,-1.05552579287033,-0.107566311064695,0.014113064775277,-0.31267624557494,-0.737762545461576,-0.262585133391983,0.999689731066995,-0.28869365014166
89684.68475,139953.1807,163996.7255,154323.7967,175556.2972,242256.7218,236905.7924,232482.1261,81327.97756,223367.2837,206065.0644,242236.8142,66521.20198,164153.1669,167780.7827,201352.9084,"Zm00001d019182_T003","Eukaryotic translation initiation factor 3 subunit E  ",318320.5222,469387.9185,448301.8786,369133.6911,-0.705480058178839,0.225052734809185,0.186808809964064,-0.431047403321477,0.230098307904661,0.213663248551213,-0.969000201048217,-0.791592420826489,-0.560300538178155,0.99976071233065,0.772493932556121
449349.999,749420.1313,925024.4755,603010.9306,657674.6138,1510763.653,1174454.298,1789814.683,314550.019,1202951.999,1278687.553,1713177.021,299927.1519,821764.848,900879.2029,1099243.529,"Zm00001d021511_T001","Ribosomal protein L15  ",1528035.4061,2964268.981,2991864.574,2000122.7319,-0.815325943921756,0.090138987740994,0.413589189083307,-0.583227466038914,0.132950886187924,0.388410557195598,-0.549534384496191,-1.01143134225109,-0.955998392865152,0.999771105921196,-0.901766131629191
223865.2669,587382.6361,1118189.916,638980.6202,435009.7287,1293335.167,1276488.483,1546474.473,135956.0271,1122961.65,1496673.636,1868229.357,94392.42745,704893.6389,1014700.54,1376031.13,"Zm00001d040220_T001","Enolase-phosphatase E1",1757170.5362,2822962.956,3364902.993,2390731.67,-1.27686466807218,0.25602526704359,0.55517526628116,-1.24588767842173,0.263104968202217,0.444198000504557,-0.958416957411497,-1.13872367391374,-0.683955983322226,0.995659036294942,0.403014712998479
41027.2366,88227.45692,122961.4037,80554.0071,54395.46029,138248.6779,124810.5112,206633.2252,37572.05757,116400.0495,136633.0894,245202.0699,36152.71273,99510.65956,117524.9072,155504.6324,"Zm00001d038200_T003","Guanosine nucleotide diphosphate dissociation inhibitor 2",203515.4108,331443.7364,381835.1593,273029.5396,-0.344672336268375,0.0397326391113428,0.513521229335045,-0.182478080102556,0.173623373999131,0.423919003745635,-0.406904268345208,-0.647966077518633,-0.703625945331362,0.983121326165268,-0.875467212390512
1545143.932,3383536.52,4701928.033,1324739.81,762820.7564,5557840.039,3235251.259,11573398.32,422676.441,2658422.694,5531917.166,27041455.95,2261177.097,1877736.822,5269337.32,10404163.9,"Zm00001d006496_T001","Polyadenylate-binding protein RBP45C",6026667.843,14808649.579,32573373.116,15673501.22,-1.44899554381837,-0.749926442943033,1.6446620454986,0.549332756264304,-0.849537086953808,1.37889503314789,1.01832522803413,-0.715992352446291,-1.29700762666319,0.860931085889634,-0.653991179689551
133689.6541,137111.7486,199036.7097,148806.2004,133943.2626,272279.9649,260000.9701,328941.3954,108673.1105,223392.6421,239532.3388,385711.4636,103496.2507,160493.4993,171193.4897,217010.3692,"Zm00001d012776_T001"," dehydrin7",347842.9101,588942.3655,625243.8024,388203.8589,-0.300260555112066,0.126099767392008,0.416700452337857,-0.369309318300178,0.227162667339754,0.158378543775812,-0.00273419158825245,-0.989738633233831,-0.759690542049977,0.818867937443559,-0.796193777487563
7312.455156,11998.96216,14944.65124,17099.00071,12476.55698,33627.06255,30834.10977,39234.58888,6788.498172,23913.91597,24913.31117,34670.91793,3557.610428,15090.08225,18712.6854,22777.68665,"Zm00001d005151_T004","Aspartokinase  ",32043.65195,70068.69865,59584.2291,41490.37205,-0.54353524945892,0.0679934341276776,0.222845057956636,-1.03944733360193,0.330691042886655,0.372738015973396,-0.770792086909724,-1.48671313299453,-1.12873152390187,0.980350836439542,-0.770086005248413
52805.2262,103992.6757,140469.4258,111864.1633,58076.54931,132356.1172,121368.7347,149721.1609,38147.11537,144077.4401,165987.852,225462.5028,29601.29184,124718.9841,128815.5618,175574.0837,"Zm00001d034433_T010","Heat stress transcription factor A-6b",252333.5891,271089.8956,391450.3548,304389.6455,-0.539376392356689,0.285926956994947,0.580850695180558,-0.835020583631365,0.262199160103228,0.270587021338022,-0.137275014367855,-0.347942952868854,-0.103439078438603,0.944689527641067,-0.0417794391118428
81802.8608,124752.3989,154048.6778,122399.2155,121772.8916,211986.4883,167163.5161,204449.0862,74070.9287,250782.6818,187666.2287,250425.2599,67511.08529,139699.864,123852.571,166936.5678,"Zm00001d047252_T001","protein_coding",276447.8933,371612.6023,438091.4886,290789.1388,-0.458586403508995,0.574807388210183,0.435103692639721,-0.277026886315641,0.163263058431963,0.0729658069607804,-0.573969801363764,-0.764904754676432,-0.42679185037404,0.998649925100757,-0.209853927325181
126668.5108,169954.2188,213577.49,110424.6883,196564.2182,768627.2912,538490.0801,1119683.469,81909.40945,349240.8298,412179.3629,795333.1475,104745.2678,208521.3927,227601.0029,269859.2435,"Zm00001d017386_T002","Remorin  ",324002.1783,1658173.5491,1207512.5104,497460.2464,-0.980472187915645,-0.426259805109283,0.284953267556451,-0.274172854734927,0.295049226172008,0.618577727471991,-0.633942801077162,-2.17713802767236,-2.35551959360789,0.965271238566173,-0.788512494399968
124592.9948,228275.8054,321041.2319,179662.9526,149244.1408,500331.9119,386113.4488,606280.6874,90065.32965,344840.8063,387933.9413,662183.1145,57604.49843,239408.4759,283516.4845,420944.7063,"Zm00001d033345_T008","transferases;nucleotidyltransferases",500704.1845,992394.1362,1050117.0558,704461.1908,-0.604274349270304,-0.0792117719449304,0.492240982804759,-1.11296957198239,0.068696271005189,0.492561717361311,-0.260451338012795,-1.13210751381532,-0.98695469833784,0.96379320068871,-0.716269512215078
46098.47581,80361.55244,127688.9533,115342.5066,91426.76407,209281.51,175925.1739,233150.8748,56250.05099,174974.5024,251627.0431,373389.1265,32866.06329,111159.1783,114274.4935,176726.4191,"Zm00001d003671_T001","Phospholipase C  ",243031.4599,409076.0487,625016.1696,291000.9126,-0.289770110194304,0.272868595405373,0.938783682235444,-0.4881203903006,0.468049735426777,0.259880597846113,-0.987897508000042,-1.38086751554998,-0.751225990575088,0.572455554319136,0.569786146683124
15165.40502,36311.80577,41590.4223,40245.63401,31459.52929,53413.95993,56737.49689,84659.37567,16643.99989,56380.44916,53878.45491,79317.03017,9716.709777,33032.32466,41801.86128,88639.6593,"Zm00001d019328_T003","BTB/POZ domain-containing protein ",81836.05631,141396.87256,133195.48508,130441.52058,-0.486099508791685,0.329672641579127,0.25499532689154,-0.642244244743257,-0.136560173203666,0.672594635836845,-1.0527130564397,-0.556778168210034,-0.788941682513866,0.639436495680209,0.909273805697424
14828.09191,28684.97813,51191.06094,38713.44783,26632.38508,55197.0215,85039.43509,92130.06191,8561.165488,50234.58804,67725.75866,93548.72722,13723.06493,39671.10303,46383.15121,74704.84501,"Zm00001d002969_T001","ATP-dependent Clp protease proteolytic subunit 2 mitochondrial",89904.50877,177169.497,161274.48588,121087.99622,-1.27585759559096,0.260319791986079,0.272278652004347,-0.111730231472797,0.4677930932158,0.429590479098117,-0.844848673141127,-0.94429500143245,-0.978664863916885,0.996636911271074,-0.973765593587084
36420.64981,86090.77649,86739.88865,68324.42998,52551.63033,100707.4282,89261.506,120026.1684,30697.47196,106122.7015,114647.5938,133828.1648,13474.69788,65623.17888,80667.05333,91956.13786,"Zm00001d013116_T002","Cullin-4",155064.31863,209287.6744,248475.7586,172623.19119,-0.535236075886838,0.184252717511952,0.44777222635935,-1.43450373655458,-0.39165319809511,0.154759546991068,-0.528978859357492,-0.226239515789635,-0.432620598835451,0.988323103752699,0.459213479922697
32452.71961,66370.70022,80430.6494,68593.0088,50277.17829,129447.3438,128453.1469,156708.1841,31620.89893,119422.4973,132515.4906,183650.7338,18343.84761,72006.01434,90458.48824,114256.632,"Zm00001d038109_T001","Putative cyclin-dependent kinase family protein  ",149023.6582,285161.331,316166.2244,204715.12024,-0.38753041995102,0.286560932115825,0.542373405372174,-0.823043109328943,0.117570918503615,0.458076280191661,-0.631564299204001,-0.963746962048152,-0.936236976485005,0.999854319689469,-0.917154414359849
37253.09821,76894.45658,109906.4464,94726.52995,61960.84477,144582.1968,134595.6087,176927.9405,28329.49415,137531.6489,145575.6104,185858.7492,26259.3387,66572.79007,106023.4117,131975.579,"Zm00001d053873_T001","protein_coding",204632.97635,311523.5492,331434.3596,237998.9907,-0.808238042002025,0.312609023730627,0.360914541338171,-0.504529829778882,-0.207946963233015,0.217916803070166,-0.733996399399393,-0.910938414948557,-0.606302573613604,0.801525480486496,-0.0105550968889993
409071.6448,521093.1226,831878.4172,690007.1637,742120.4119,1784357.116,1720830.898,1926671.149,446455.173,1499742.484,1504977.393,2122730.242,178749.7107,691800.2992,905489.604,1077373.875,"Zm00001d042930_T001"," histone 2B4",1521885.5809,3647502.047,3627707.635,1982863.479,-0.366541310760102,0.37966627481652,0.489064803350147,-1.19441263193523,0.408814423498954,0.381725453256329,-0.859299749797054,-1.77579126162716,-1.26104889023438,0.984363126594274,-0.791957487530877
16932.98766,34353.06297,56172.97106,42881.06469,34869.42682,82202.65857,78152.99247,109516.1169,23153.27367,82055.01762,80054.62917,136250.3314,8989.863509,53346.46606,60688.39888,83094.20164,"Zm00001d044089_T001","protein_coding",99054.03575,187669.10937,216304.96057,143782.60052,-0.161803150300486,0.49364363569939,0.593408383539396,-0.913465428200721,0.634953965185443,0.537601441302034,-1.04212610432178,-1.25874631620042,-0.921903538818202,0.970488895887052,0.0202616675153257
24162.22988,42893.17755,53064.37375,44620.2786,39483.74551,88344.76489,73859.88956,106307.8616,29393.26687,72947.22787,81537.41498,104427.9194,25914.47181,53928.83246,61788.50424,64001.21688,"Zm00001d051564_T001","Soluble inorganic pyrophosphatase 2",97684.65235,180167.75116,185965.33438,125789.72112,-0.114583575120832,0.152740178762695,0.420714994889297,0.101004384927256,0.330308604784893,0.364810220344064,-0.708505249314235,-1.04239645091197,-0.88313698418131,0.90191178174831,-0.504928449999817
23186.10796,52006.96839,63001.95827,62077.57776,188769.4057,448680.334,422298.4152,508494.9635,42364.24512,203295.7495,218925.8985,358947.5107,75261.45107,238356.8564,294763.5782,438996.5433,"Zm00001d021844_T003","Sodium/hydrogen exchanger 2",125079.53603,930793.3787,577873.4092,733760.1215,-1.32284242881251,-0.300329816937167,0.130389189237738,1.69865043711618,2.19634627815165,2.55246272606778,-3.02529238928816,-3.1089111036108,-2.89561517515869,0.995440237482375,0.531238128907981
102764.6669,203967.0241,297831.9997,214114.4403,175141.2672,411945.9495,403483.1886,414860.9676,92395.01291,405570.3776,396726.202,491696.1292,68275.81747,222692.013,249908.985,282173.6308,"Zm00001d044217_T005","PsbP domain-containing protein 5 chloroplastic",511946.44,818344.1562,888422.3312,532082.6158,-0.588709752292222,0.397225765943653,0.41757613112191,-0.589897726954226,0.126713889174726,0.0556573856628389,-0.769174740420955,-1.01411913041627,-0.676714816037408,0.990591652619241,-0.203573144959087
36254.65183,47673.39707,71944.41468,53637.6243,44733.7847,95424.58015,85129.78785,136488.1891,28414.34002,86804.64809,98114.67881,126918.415,23370.84659,58140.19321,73243.46813,83117.68703,"Zm00001d018360_T003","Zinc finger CCCH domain-containing protein 22",125582.03898,221617.97695,225033.09381,156361.15516,-0.511096729459315,0.278840922396349,0.374370168643658,-0.633456123503625,0.286351434414194,0.31625200651696,-0.303198703629344,-1.00117650247595,-0.819444771437654,0.995797647098049,-0.94415411105162
12494.81096,33500.09223,42280.96544,33680.56447,30250.82722,55863.84577,47625.85873,72329.58564,14609.38905,49629.40688,58731.51506,66792.1979,16610.73393,29767.26989,40088.11776,41653.24518,"Zm00001d032270_T002","Golgin candidate 4",75961.52991,119955.44437,125523.71296,81741.36294,-0.548881365705045,0.151502450666073,0.357717534243356,0.410786744498845,-0.170438156865217,0.105797336274143,-1.27564551959022,-0.737749827321367,-0.659157770521408,-0.752856856259604,0.990382285386175
1,1,3836.164122,7175.935628,2870.13773,5458.101518,7405.875122,6564.744169,1,8609.634418,4831.666146,5075.380117,3285.208971,5962.677643,3248.518865,1,"Zm00001d054076_T010","Protein transport protein SEC16B homolog",11012.09975,13970.619291,9907.046263,3249.518865,-10.4874068237136,1.65728845341994,-0.334403609688143,11.6817694274583,12.5417446278947,-1.76079155470195,-11.4869042541834,-12.4141835129409,-0.3433063907425,0.67761737176857,-0.276214612440076
